"","Target","KNN","Lasso","SVM"
"1133",1,1,0.978186273607465,0.792838162569438
"1134",1,0,0.462692060708907,0.596154017000557
"1135",0,0,0.00304276887220368,-0.0730628005574094
"1136",0,0,0.0329831437764505,0.194857431829135
"1137",0,0,0.0199416465142167,0.0812356690840228
"1138",1,1,0.993648744686457,0.990158310296863
"1139",1,1,0.978893901900218,0.772900103094897
"1140",0,0,0.0468987129452208,0.450784741135962
"1141",1,0.8,0.997153890590841,0.997261290422017
"1142",0,0,0.000522898061436658,-0.0400590493991193
"1143",0,0,0.0898154503354551,0.175201281424932
"1144",0,0,0.0061723170822331,0.121927716145975
"1145",1,1,0.984743558423719,0.882424749424686
"1146",0,0,0.00898517410458579,0.12406297116955
"1147",0,0.6,0.00337104997091248,0.0895341769428337
"1148",1,0.8,0.926618079406566,0.935183626341
"1149",1,1,0.999085726933985,0.995664316486369
"1150",1,1,0.814776582977678,0.921905329857864
"1151",1,1,0.989207864305564,0.810018944026865
"1152",0,0,0.00139181088496234,0.111384696282257
"1153",1,1,0.951212508042022,0.889447076409283
"1154",1,1,0.995288652766387,1.05944255199415
"1155",1,1,0.999712304017053,1.1336476212341
"1156",0,0,0.204805881115827,0.361969543864333
"1157",0,0.8,0.748531357425908,0.286505468588785
"1158",1,1,0.999760160843004,1.07302174822777
"1159",1,1,0.991810473640187,1.0528946316707
"1160",0,0,0.00870060771077681,0.0639246762180643
"1161",1,0.666666666666667,0.999793057133875,1.07584515793248
"1162",1,1,0.962500949707487,0.860265259415058
"1163",1,1,0.99765493722613,1.01735315337423
"1164",0,0.4,0.023536036317344,0.292433819374608
"1165",0,0,0.0192461431335121,-0.0166381159965714
"1166",1,1,0.919639447342254,0.85207241744132
"1167",1,0.5,0.897166954333772,0.913562150185384
"1168",1,1,0.996737890432744,1.01496635263133
"1169",0,0,0.0718717904969867,0.193020127032483
"1170",1,0.8,0.95692509957673,0.846435245481004
"1171",1,1,0.990628944622533,0.960788285240667
"1172",1,1,0.99456313296708,0.961581776166312
"1173",1,1,0.999957361748432,1.14473150899646
"1174",1,1,0.998623170791788,1.00808967850887
"1175",1,0.8,0.994258511000815,0.861806432076505
"1176",1,1,0.9980085337764,1.10922241775708
"1177",0,0,0.00742111292106931,0.145573764635159
"1178",1,0.5,0.990539466624303,0.757237254021021
"1179",1,1,0.99170559580838,0.905270005130063
"1180",0,0.666666666666667,0.0906905779918117,0.278163957680931
"1181",1,1,0.996280910529657,0.9547416176798
"1182",0,0.2,0.0527888478642575,0.248983917550816
"1183",0,0,0.162785317986237,0.325245721734972
"1184",1,1,0.996829774770472,0.978153110998434
"1185",0,0.2,0.0654896570889099,0.227684207953686
"1186",1,0.5,0.837714787691182,0.660739940217652
"1187",0,0,0.237317688265138,0.27597370738826
"1188",0,0.333333333333333,0.164604628846759,0.260443374979161
"1189",0,0,0.00754646620631136,0.209999459808841
"1190",1,0.2,0.822246651586396,0.842203773683436
"1191",0,0,0.0578437271659022,0.21197910698298
"1192",0,0.333333333333333,0.0114005480356667,0.156330380950365
"1193",1,1,0.983775369923196,0.89423811119002
"1194",0,0.333333333333333,0.0397050913790886,0.154695331468573
"1195",1,1,0.988207487512094,0.902508561881347
"1196",0,0.6,0.0090782244345143,0.227873771138121
"1197",0,0.571428571428571,0.407842791367833,0.293458931249901
"1198",0,0.333333333333333,0.112818949705155,0.201655602101567
"1199",0,0,0.0443898815229637,0.119760174016548
"1200",0,0,0.137406511406298,0.241758572041533
"1201",0,0,0.0243236427632671,0.0997290308540495
"1202",0,0,0.0129421461083272,0.119572761509189
"1203",1,0,0.962589860699869,0.758507048278616
"1204",0,0,0.00473363300993761,0.0769790508019947
"1205",1,1,0.662421322319929,0.731334179334794
"1206",1,0.833333333333333,0.900527162595756,0.883417983638963
"1207",0,0.2,0.0157463408300159,0.318130596162788
"1208",0,0,0.0387674124339853,0.154712993810463
"1209",0,0,0.0033709623806535,0.0294775571661314
"1210",0,0.333333333333333,0.0618502254864645,0.104267898658264
"1211",0,0.4,0.203951227413372,0.326732787419018
"1212",0,0,0.00339967181643995,0.108124980942534
"1213",1,1,0.993229567129523,0.785915791766726
"1214",1,1,0.999575911067325,0.926897204917082
"1215",0,0,0.0313872724977106,0.195994023919595
"1216",0,0,0.0104094209883104,0.00603499937429275
"1217",0,0.333333333333333,0.0202182488438993,0.20141083723027
"1218",0,0,0.100904920094606,0.30973771662876
"1219",1,1,0.999997430850865,1.47120976004278
"1220",1,1,0.999361479457036,0.794711917312426
"1221",0,0.4,0.018380054054313,0.259410628555301
"1222",1,0.6,0.998366610598309,0.860525216352954
"1223",0,0,0.0654494925242543,0.244643533213476
"1224",1,1,0.999835815257437,0.935926145012416
"1225",0,0,0.192754533696723,0.229165171553035
"1226",1,0.571428571428571,0.998202255175691,0.992171969587886
"1227",0,0,0.00470053096955831,0.174195235796887
"1228",0,0,0.020316849994684,0.179107241550028
"1229",1,0.666666666666667,0.99355009529701,0.905850592146293
"1230",1,0.2,0.999436370715778,0.970057160901504
"1231",1,1,0.969527788235715,0.794731017423927
"1232",0,0,0.0284592528472597,0.0569243868317808
"1233",0,0.25,0.0158521090154528,0.168376466699243
"1234",0,0,0.0383466740631494,0.261844044097031
"1235",1,0.571428571428571,0.998789548463124,0.980336001106849
"1236",1,0.5,0.995721929756157,0.87855629344078
"1237",0,0,0.0634787514176158,0.0995845980648791
"1238",1,0.833333333333333,0.840212198258431,0.929994500420264
"1239",0,0,0.000611359088562278,0.111209197683663
"1240",0,0,0.0221844174354975,0.0935355672919083
"1241",0,0,0.0883645908657078,0.199178360088794
"1242",0,0,0.0307796689193272,0.156629733612575
"1243",0,0,0.0975741848614654,0.260790992621309
"1244",0,0,0.0417928167164919,0.0734935306650182
"1245",1,0.666666666666667,0.980437510989502,0.768179516466432
"1246",1,1,0.995330211456237,0.86095488158557
"1247",0,0,0.0426393433543475,0.223048996957146
"1248",1,1,0.887997145690896,0.71308483510667
"1249",0,0.8,0.919437540663685,0.431558225308236
"1250",1,0.666666666666667,0.514513310092374,0.715954673475863
"1251",0,0,0.02974333900223,0.303057869213574
"1252",1,1,0.970378055966095,0.860937882152555
"1253",1,1,0.845594458034231,0.825523961894802
"1254",0,0.4,0.00639906599316507,0.117310351116842
"1255",0,0,0.0163667593753132,0.290787486757153
"1256",0,0,0.00620395524903883,0.120721777143188
"1257",0,0,0.068440457934649,0.257145166392888
"1258",1,1,0.97861280386279,0.891700230181427
"1259",1,1,0.990948378196011,0.910474177668021
"1260",1,1,0.997373978760045,0.894926572982058
"1261",0,0.833333333333333,0.00826216675591554,0.129968007488798
"1262",0,0.777777777777778,0.00512223180585621,0.15155968306685
"1263",0,0,0.00386526195398551,0.0268948217857168
"1264",1,0.666666666666667,0.978284991803586,0.992720619230425
"1265",0,0,0.0632376277575226,0.17124187744956
"1266",1,1,0.994324029522201,0.881310508534525
"1267",1,1,0.953094686733355,0.850298015936061
"1268",0,0,0.0340101434606684,0.158326085856828
"1269",1,1,0.991043226745822,0.914761108274404
"1270",1,1,0.790138041593254,0.847130691804238
"1271",0,0.2,0.0763430948871866,0.139421456799539
"1272",0,0,0.0469039759644409,0.0498863826830696
"1273",1,0.666666666666667,0.993291140693622,0.779575798405645
"1274",0,0,0.00500898850301394,0.104677173908399
"1275",1,1,0.990825804143693,1.0155566319127
"1276",1,1,0.997956530932212,1.01580788336666
"1277",1,1,0.999204768936871,0.901364923396542
"1278",1,1,0.997278403243074,1.03215269762691
"1279",1,1,0.99839853787861,1.07926923056294
"1280",1,1,0.902646067743668,0.74862639615975
"1281",1,1,0.985864049659964,0.983550721425274
"1282",1,1,0.898851557772184,0.772743557558897
"1283",0,0,0.00392202997152199,0.0771209887682285
"1284",0,0.4,0.0358132962378249,0.140732968871716
"1285",1,1,0.999580970732646,1.0228951199761
"1286",0,0,0.00192714166118142,0.120908309398132
"1287",1,0.333333333333333,0.966978329243048,0.786533787110258
"1288",1,1,0.992773173626921,0.960289935206134
"1289",0,0,0.0479388325994522,0.144100964137337
"1290",1,1,0.996674295901661,1.08761655466345
"1291",1,0.2,0.985749197533095,0.715180366272946
"1292",0,0,0.00291806301855325,0.0346844084320987
"1293",0,0,0.0165298306584428,0.166191581025657
"1294",1,0.166666666666667,0.963742419984511,1.00945264664175
"1295",1,0.4,0.941776450888229,0.796246709542813
"1296",1,1,0.967760627723112,0.886437926145944
"1297",1,1,0.989815276381127,0.988210323670003
"1298",1,0.8,0.995267556635731,0.914403643350738
"1299",1,0.6,0.998314493118076,0.848419326990281
"1300",1,0.8,0.994629798662759,0.905595391097264
"1301",1,1,0.992197270580974,0.913067027096005
"1302",1,1,0.977660495857958,0.871373266482365
"1303",1,0.4,0.874577411650983,0.768066735733938
"1304",1,0.4,0.957885922400409,0.885116268402583
"1305",0,0,0.0980729888079486,0.239294618650319
"1306",1,1,0.991029274665259,1.0282026310566
"1307",1,0.666666666666667,0.853797150761984,0.724000262281009
"1308",1,0.8,0.950024132198912,0.877845136773189
"1309",1,1,0.970568296132238,0.866257586819685
"1310",1,0.333333333333333,0.928057401418022,0.90182229839894
"1311",0,0.285714285714286,0.0390553458207794,0.174733153686744
"1312",1,1,0.996129577788955,0.88150714963146
"1313",1,0.4,0.998151335334079,0.800076592382694
"1314",1,1,0.984470175678915,0.947166428785706
"1315",1,1,0.928397982330799,0.806363981917812
"1316",1,0.2,0.964039366188916,0.716202788096467
"1317",1,0.2,0.990361894308206,0.812386702543179
"1318",1,0.4,0.983222653770957,0.830013331105419
"1319",1,1,0.992444297482834,0.941834197808631
"1320",1,0.833333333333333,0.983534271290655,0.735903937030258
"1321",1,0.571428571428571,0.988646691713921,0.819597514318289
"1322",1,0,0.994329997559477,0.861375255034118
"1323",1,0.2,0.971558563494121,0.764063554501262
"1324",1,1,0.992893123047309,0.926094108542471
"1325",1,1,0.968963259940479,0.723396319377727
"1326",1,0.8,0.99706833014786,0.937601718613621
"1327",1,1,0.994222358918592,0.900716458179886
"1328",0,0,0.0388875177889099,0.0855846097992408
"1329",0,0,0.00312599669409266,0.0431476334145482
"1330",1,0,0.650184149387191,0.541922713572731
"1331",1,1,0.986145737858597,0.96156629817321
"1332",1,1,0.957370789208386,0.908272173112536
"1333",0,0,0.314865624616562,0.234327387009045
"1334",0,0,0.00874090370306952,0.0988560158358918
"1335",1,1,0.964681136128136,0.813136475164839
"1336",1,0.166666666666667,0.967300324995993,0.877449308065024
"1337",1,1,0.989305989127337,0.893943841087349
"1338",1,0.6,0.993707038807577,0.769572767454533
"1339",1,0.6,0.989672247182317,0.917115228228283
"1340",1,1,0.99852614537002,0.892750883218525
"1341",0,0.833333333333333,0.0942382059757123,0.317203188489358
"1342",1,1,0.994471544585173,1.01047081505557
"1343",1,1,0.992202011182105,1.0374975621927
"1344",1,0.8,0.975065596726669,0.892012102881096
"1345",0,0.2,0.265291595455324,0.128376854715696
"1346",1,1,0.998548043280664,1.0301590755914
"1347",1,1,0.82433226208678,0.814048000120863
"1348",1,0.8,0.99777818024471,0.785172277319048
"1349",0,0,0.00550154195211748,-0.00416224675454702
"1350",0,0.2,0.0403161237472443,0.0950321537559513
"1351",1,1,0.963269260304566,0.907349006422222
"1352",1,0.5,0.950943981017125,0.823843616108888
"1353",1,1,0.979524903737105,0.875021884326869
"1354",1,0.333333333333333,0.650194250858006,0.609441004998657
"1355",1,1,0.996766525970699,0.951554226414089
"1356",1,1,0.929772884231586,0.721939558925612
"1357",1,0.666666666666667,0.993612954059879,1.03287405262586
"1358",1,1,0.983859635586843,0.849669096863479
"1359",1,0.8,0.992777645790341,0.928861317719196
"1360",1,0.5,0.986112496631106,0.872827646694418
"1361",1,1,0.987185929880467,0.776966579214274
"1362",1,1,0.946270657278002,0.828493272396627
"1363",1,0.428571428571429,0.993847633754721,0.831820144701097
"1364",1,0.6,0.633138725801359,0.700929085563871
"1365",1,1,0.94158812367185,0.781977573368564
"1366",0,0,0.0256487931711577,0.168422031652937
"1367",0,0.333333333333333,0.0548084914656733,0.207144018638302
"1368",0,0.571428571428571,0.0518053225835555,0.584763584586411
"1369",1,0.2,0.93047179656,0.694324396407026
"1370",1,0.444444444444444,0.997448118043078,0.964241660129133
"1371",1,1,0.962298871096768,0.916394958376429
"1372",0,0,0.00252004571083173,0.126350651485992
"1373",1,0.444444444444444,0.797521029886333,0.723619709383257
"1374",1,0.4,0.92468446479789,0.817422879054717
"1375",0,0,0.0160765699184274,0.0860730158915426
"1376",0,0.2,0.000768068010373768,0.0743025017666805
"1377",1,0.2,0.0781789411861236,0.0602204512289854
"1378",1,1,0.982415389449715,0.886515620641077
"1379",0,0,0.0832471798763128,0.372126554930829
"1380",1,0.125,0.934887225567744,0.805571021424796
"1381",1,1,0.962806058718681,0.816122051164583
"1382",1,0.333333333333333,0.5710575581116,0.568350317693344
"1383",1,0.666666666666667,0.98938817044637,0.784821400650955
"1384",0,0.6,0.0926808352308385,0.145026204878561
"1385",0,0.333333333333333,0.00497339168487112,0.149401748693875
"1386",1,1,0.900783367027229,0.796838237441249
"1387",1,0.4,0.868168060570367,0.786530240755212
"1388",1,1,0.992652734028648,0.950715132368316
"1389",0,0.4,0.0192966239602101,0.165726376706786
"1390",1,0.666666666666667,0.942248913962391,0.805665105203885
"1391",1,1,0.946172777595531,0.755696382893276
"1392",1,0.8,0.983466752875818,0.821018827987572
"1393",1,1,0.991138397649388,0.896005414684552
"1394",0,0,0.00336332859991105,0.0945792800330021
"1395",0,0,0.10301042855641,0.0958985625612168
"1396",1,0.2,0.84050731974308,0.710848979421157
"1397",0,0,0.0380650018342848,0.120650459524057
"1398",1,0,0.990997937866937,0.943015612754962
"1399",1,0.666666666666667,0.847293794033431,0.877896686307849
"1400",0,0,0.107563248935776,0.321357876147189
"1401",1,1,0.998730430782606,1.03052178317715
"1402",0,0,0.033140125983291,0.0874202004874145
"1403",1,1,0.999205548170141,1.0475271850666
"1404",1,0.5,0.958058990670412,0.792688868872929
"1405",0,0,0.264649157868876,0.282040096678741
"1406",1,0.166666666666667,0.987240473837943,0.913668957871635
"1407",1,0.6,0.232162515052073,0.592578466924436
"1408",1,1,0.915584485395694,0.869470052014875
"1409",1,1,0.999835044882767,1.19259787287498
"1410",0,0.6,0.301697443235905,0.284246336445008
"1411",0,0,0.0340745283556684,0.133461923042219
"1412",1,1,0.997242656061268,1.01995611766191
"1413",1,0.6,0.987786996432781,0.81269416410592
"1414",1,0.666666666666667,0.990474732515319,0.919348914082789
"1415",1,1,0.999875512942484,1.25238594318857
"1416",1,0.25,0.981129313527309,0.919226194165403
"1417",0,0.4,0.343934327377824,0.485597969070582
"1418",0,0.125,0.0804868361519003,0.453903526398605
"1419",1,0.4,0.391030808118282,0.711573120792138
"1420",1,0.666666666666667,0.938786180441455,0.890910211112597
"1421",0,0.8,0.0322580824919481,0.322694053778008
"1422",0,0,0.221471541718266,0.480943351020755
"1423",1,0.4,0.98134266773691,0.824480771802669
"1424",1,1,0.922365262416241,0.804715688476373
"1425",0,0,0.195739477292688,0.22571894614712
"1426",1,0.2,0.983740743808833,0.781535451806443
"1427",1,0,0.982514463286522,0.861867943524823
"1428",0,0,0.184266152935768,0.180620303253187
"1429",0,0,0.125898846366859,0.213977044714222
"1430",0,0,0.0121772722339403,0.0314705270204545
"1431",1,0.8,0.997255261599556,1.00178084450861
"1432",0,0,0.0364290910832996,0.118718923144508
"1433",1,1,0.966597410248019,0.915193528289601
"1434",0,0,0.00417382146381315,0.130404690276956
"1435",0,0,0.0398241182892276,0.0989444485476785
"1436",1,0,0.97366290292319,0.877277288480977
"1437",1,0.666666666666667,0.91460343649591,0.863485102035563
"1438",0,0,0.00363413083501892,0.00588848781245055
"1439",1,1,0.988902161875281,0.778694044195968
"1440",1,0.8,0.993545691184545,0.837109820591417
"1441",1,0.4,0.959491058451729,0.750834151181758
"1442",1,1,0.98772430238198,0.845366890936015
"1443",0,0,0.156082543049192,0.295650738381775
"1444",0,0,0.00497302525160145,0.0235483751395211
"1445",1,0.8,0.986468932917089,0.843353755065857
"1446",0,0.4,0.0217957593029143,0.255672081336636
"1447",1,0.6,0.985241747264876,0.951481778447141
"1448",0,0.6,0.0284250367463788,0.12638272808868
"1449",1,1,0.993576386128914,0.972015092534585
"1450",1,1,0.934098104573524,0.820806398685642
"1451",1,1,0.933093940184276,0.862119189841801
"1452",0,0,0.00670446685948755,0.0385256054110616
"1453",0,0,0.0328247973552829,0.0512134601372995
"1454",0,0,0.0018733014982529,0.0842173735211222
"1455",0,0,0.0672856802804602,0.171264802290205
"1456",0,0,0.225871300852552,0.242077034375905
"1457",0,0,0.00230330482278695,0.0260667131625159
"1458",0,0,0.0215263101847174,0.00224664089672366
"1459",1,1,0.984691274248625,0.814937924487959
"1460",1,1,0.957499887679362,0.894094503808896
"1461",0,0,0.291193268219348,0.345071609130295
"1462",0,0,0.0574702076089864,0.303065430395216
"1463",1,0,0.559627203970811,0.87515919928307
"1464",0,0,0.043389486099786,0.140511894579982
"1465",1,1,0.986647506452316,0.92361175169024
"1466",1,0.166666666666667,0.988429481044012,0.915830619143245
"1467",0,0,0.130629673553543,0.189151702397007
"1468",1,1,0.985408673525405,0.968744676749518
"1469",0,0.2,0.0584105609309761,0.242480406550209
"1470",0,0,0.0245205917239391,0.181489251171579
"1471",1,1,0.989177252224287,0.836047134436877
"1472",0,0,0.0376221242706277,0.215183855014752
"1473",0,0,0.00731635977680517,0.0144682290442493
"1474",1,1,0.970405282482743,0.685670167043066
"1475",1,1,0.989998192074168,0.915372266384162
"1476",0,0,0.0391634101953127,0.0989296139765035
"1477",0,0,0.00122450220264079,0.0100412825568927
"1478",0,0,0.00453421272849762,0.0275917155558947
"1479",0,0,0.00396245709456931,0.0911190980971188
"1480",1,0.857142857142857,0.974383331128936,0.833546618883938
"1481",1,1,0.993537756986303,0.920360636713193
"1482",0,0,0.00782551316343986,0.101368151583452
"1483",0,0,0.0087780368100099,0.181510060546936
"1484",0,0,0.0902224601556149,0.224579515524477
"1485",0,0,0.00456198387048788,0.14669767402618
"1486",1,1,0.982254547824088,0.808952811348229
"1487",0,0,0.0161016399246239,0.0979924035860567
"1488",1,0,0.731692015317928,0.888124409432132
"1489",1,0.6,0.828184951687962,0.682708408938348
"1490",1,0.2,0.979742165445046,0.915560238840152
"1491",0,0,0.0214347120611288,0.143172712882683
"1492",1,0.125,0.985530032794448,0.960836514534877
"1493",0,0,0.00410466574946184,0.128904494905536
"1494",0,0.666666666666667,0.0811682358129776,0.187080348247358
"1495",0,0,0.0118918127242983,0.171549270100252
"1496",1,1,0.998988801156904,1.04740780439341
"1497",0,0,0.00598814869752236,-0.0652486726543824
"1498",1,0.166666666666667,0.985439045533263,0.959241708809126
"1499",1,1,0.999206174719422,1.12426690493988
"1500",0,0.4,0.124466007836258,0.145977091697967
"1501",0,0.6,0.0451036638182928,0.376085553911169
"1502",1,0.4,0.983858326825126,0.936562609908799
"1503",1,1,0.99383407478546,1.03291684029723
"1504",1,1,0.997887717161133,1.20071797859529
"1505",1,0,0.966012240350573,0.813513292114637
"1506",0,0.142857142857143,0.0267725358060293,0.184229153473405
"1507",0,0.2,0.0179912301081966,0.179696733626509
"1508",1,1,0.991448868500897,0.810945283359567
"1509",0,0,0.0683032037277923,0.14257531514968
"1510",0,0,0.0190586870259642,0.176662422000996
"1511",0,0.625,0.00453071192478537,0.116555845611282
"1512",1,0.6,0.944953617753956,0.76543198576986
"1513",0,0,0.00464003588795119,0.0523611339365946
"1514",0,0,0.00147354695331256,0.0262537887261605
"1515",0,0,0.143217445429743,0.251870843584067
"1516",1,1,0.995816778288342,0.934638804755233
"1517",1,1,0.93043315581045,0.780116342743208
"1518",1,1,0.930345562214039,0.846982860721306
"1519",1,1,0.925921554061125,0.763615754307276
"1520",0,0,0.000287699845155192,-0.0122482377390778
"1521",0,0,0.0391414342276979,0.216496326684643
"1522",1,0.8,0.995624261864924,0.944903027893199
"1523",0,0,0.0159301414099607,0.0630507681997958
"1524",0,0,0.0742221540099962,0.188242386311694
"1525",1,1,0.980839520017017,0.824365750752557
"1526",1,0.5,0.949797193372492,0.864615154447074
"1527",1,0.6,0.911672047724909,0.75313719740249
"1528",1,0.6,0.836449079248001,0.712749403455627
"1529",1,0.666666666666667,0.983283300992319,0.908832952734793
"1530",0,0.2,0.0207396468407368,0.199317652529254
"1531",0,0,0.0145355948571924,0.291655570622661
"1532",0,0,0.00667860119329306,0.204066261454182
"1533",1,1,0.633183694175645,0.909490236000119
"1534",1,1,0.856210374429989,0.693433763320181
"1535",1,1,0.961968276822318,0.931838731588252
"1536",1,0.8,0.892800385564138,0.745005174276381
"1537",1,1,0.999793106373365,1.01966812524329
"1538",1,1,0.9979908825998,0.855765060269855
"1539",0,0,0.0200665433898861,0.115732238655463
"1540",1,1,0.997613226832258,0.906315938924203
"1541",1,1,0.997947270810471,0.943709913924218
"1542",1,1,0.987846967127312,0.959090676694297
"1543",1,1,0.99085526590981,0.856254226331084
"1544",0,0,0.00552401548200847,0.121500702820848
"1545",1,1,0.999815877873924,0.990154322429598
"1546",0,0,0.00404253346388136,-0.0427804197157453
"1547",0,0,0.00278102405482886,0.174173413218066
"1548",0,0,0.0101706697191245,0.0483217408400609
"1549",0,0,0.0122000185033069,0.156333305062185
"1550",1,1,0.999893798818429,0.888544564275756
"1551",1,1,0.999930621503848,1.02852042688999
"1552",1,1,0.999968749183799,1.09441554824289
"1553",0,0,0.00218645246201058,0.130801039447229
"1554",0,0,0.00104517512909456,-0.059838613262249
"1555",0,0,0.0371657424438767,0.0832540946032854
"1556",1,1,0.998487390683316,0.943592031040177
"1557",0,0,0.000791470633379716,0.0131602463671161
"1558",1,1,0.999231133822785,0.947048375453827
"1559",1,1,0.99910386191806,0.891463988082913
"1560",0,0,0.00671587982488516,0.0536164360413895
"1561",0,0,0.00414383608270873,0.0424366610246327
"1562",1,0.8,0.999366952547415,0.995389056576196
"1563",0,0,0.001702499579757,-0.0621842444532401
"1564",1,1,0.999945405950606,1.20320439524525
"1565",0,0,0.00779572834551149,0.129139866859882
"1566",1,1,0.987300568395328,1.1763368296214
"1567",1,1,0.999605157805063,1.03156811271887
"1568",1,1,0.999530942697493,0.907097711054798
"1569",1,0.8,0.999878099344615,1.00826298465962
"1570",0,0,0.297390061125567,0.184971902924667
"1571",1,0.166666666666667,0.944868237908841,0.776537295172988
"1572",0,0,0.00245940325315418,0.0703391089192511
"1573",1,1,0.998832256156652,1.12733287818619
"1574",1,0.666666666666667,0.996740928560767,0.899130075891479
"1575",1,1,0.993394552976945,0.871270730075354
"1576",1,0,0.991482452268766,0.846111744241307
"1577",1,0.6,0.990160840715257,0.890101217986642
"1578",1,1,0.995961256417083,0.922967933173064
"1579",1,0.8,0.975956958848695,0.900848635635457
"1580",1,0.2,0.930780102350981,0.74138534953587
"1581",0,0,0.0234804913659084,0.204215291039626
"1582",0,0,0.067011321250121,0.197624116784533
"1583",1,1,0.879272406772976,0.861198232619723
"1584",0,0,0.857634652103472,0.370914537173798
"1585",1,1,0.997452607073951,0.993485453918547
"1586",0,0,0.00217641227371796,0.123554088551538
"1587",1,1,0.993018267754105,0.919114727930372
"1588",1,1,0.992739343973402,0.984614708340411
"1589",1,1,0.983623058997574,0.964951481364176
"1590",1,1,0.962377635169035,0.825983161239614
"1591",1,1,0.999910406596066,0.904603203420189
"1592",1,1,0.764485863266324,0.825616779077103
"1593",1,0.9,0.743383590582461,0.730649948534117
"1594",1,1,0.999647608415304,0.897956461069578
"1595",0,0,0.08616192829764,0.223784023693449
"1596",0,0,0.391513448128674,0.181270108132276
"1597",1,1,0.970008847905556,0.908716981387224
"1598",1,1,0.999843612477203,0.884061072851035
"1599",0,0,0.0258649605539256,0.0874944478119577
"1600",0,0,0.00430206483495884,0.043182581610731
"1601",0,0,0.149934018417698,0.19370584064759
"1602",1,1,0.997344756045613,0.873006903703294
"1603",1,1,0.871325952009614,0.769002354918564
"1604",1,1,0.999064397788268,0.816903451424915
"1605",0,0.6,0.0287641357296728,0.161978457782434
"1606",0,0.4,0.0101641243118979,0.313170256895143
"1607",0,0,0.0738685387719456,0.189843798172825
"1608",1,1,0.999473198038828,0.922845907716601
"1609",1,1,0.908460715335287,0.784381384570716
"1610",1,1,0.591470750338976,0.642852039090835
"1611",1,1,0.997970118992447,0.856547293799133
"1612",1,1,0.971207293366168,0.907437714416625
"1613",1,1,0.995844541556885,0.894914983807348
"1614",1,1,0.990471388666631,0.852034573532828
"1615",0,0,0.0395306757377873,-0.0796769630499821
"1616",0,0,0.0355536739584049,0.148127842816644
"1617",0,0,0.0163102562205723,0.180036278985193
"1618",1,1,0.971692886881158,0.79450090010071
"1619",1,1,0.923070176654783,0.911662317918294
"1620",1,1,0.994404737427168,0.812279164216287
"1621",1,1,0.927926531527734,0.854154030727949
"1622",0,0,0.0221270183142758,0.0610174177554175
"1623",1,1,0.998588820091583,1.03539141138001
"1624",1,1,0.919353437991887,0.775390389802604
"1625",0,0,0.00011039294726421,-0.086866556577851
"1626",0,0,0.0576334128177286,0.244869945406686
"1627",1,1,0.216439853518218,0.625828100997945
"1628",0,0,0.0181410617674568,0.0317051031805224
"1629",0,0,0.192649902863996,0.121257089503112
"1630",1,1,0.995336177152609,0.961372267737255
"1631",0,0,0.0288687864468098,0.23734119032475
"1632",1,1,0.934823234272401,0.831549271209449
"1633",0,0,0.0175340565801447,0.102119652015526
"1634",0,0,0.0261851889034431,0.176989080291472
"1635",1,1,0.950329127413169,0.947138824444318
"1636",1,1,0.99194703191621,0.813377579854086
"1637",1,0.5,0.998990048430492,0.840691714400743
"1638",0,0.833333333333333,0.734763654443214,0.0779694423723729
"1639",1,1,0.996791349502146,0.862143371474767
"1640",0,0,0.00587860890250105,0.0653063994819068
"1641",0,0,0.0760903658818718,0.173867281692489
"1642",1,1,0.997879281538153,1.00673327457621
"1643",1,1,0.999429739312866,0.934008317183137
"1644",0,0,0.0172069388683834,0.174691404067127
"1645",1,1,0.999990783775356,1.10182623431948
"1646",0,0,0.0320506186999196,0.178007582921618
"1647",1,1,0.99999408264882,1.209425014635
"1648",1,1,0.995300595711782,0.97316385319875
"1649",1,0.8,0.99870867158623,0.94261312754008
"1650",0,0,0.151940918155418,0.138472399813773
"1651",1,1,0.999879770103616,1.11737027684186
"1652",0,0,0.00601822152599436,0.000576470687898123
"1653",1,1,0.987392286630222,0.91957737098941
"1654",1,1,0.997488298643288,0.861808900620085
"1655",0,0.5,0.0244150558155458,0.157727427367712
"1656",1,0.8,0.99648044860324,0.899170411099812
"1657",0,0,0.0647302040307715,0.323329041311434
"1658",0,1,0.876307728641372,0.550933787653031
"1659",0,0.285714285714286,0.0731927192285981,0.131098748003504
"1660",1,0.8,0.969598020155688,0.894887871515389
"1661",1,1,0.975005051263357,0.755921219806149
"1662",1,1,0.921238132387901,0.695126787421801
"1663",0,0.8,0.00326998711221251,0.198359921302456
"1664",0,0,0.0103415058869214,0.106766671671524
"1665",1,1,0.997019332212449,0.746136285043614
"1666",0,0.4,0.0375780626843999,0.108594220307014
"1667",1,0.6,0.987838202850278,0.919683167860898
"1668",1,1,0.995964215586661,0.939762560654659
"1669",0,0,0.0169198328422151,0.117365371996081
"1670",1,0.8,0.990505643278523,1.02334948474427
"1671",1,1,0.999789556264917,1.08278607031016
"1672",1,0.666666666666667,0.99870810148113,0.995184408186342
"1673",1,0.285714285714286,0.967546238731956,0.864305824000221
"1674",0,0,0.0110618529995172,0.0209836227428344
"1675",0,0,0.0226509687888691,0.196409078997116
"1676",1,0.8,0.963668871549207,0.685830273073472
"1677",0,0,0.00497274487908575,0.0956407561654888
"1678",1,0.2,0.923759659591448,0.671951438259976
"1679",1,1,0.992207809173725,0.900164998541138
"1680",0,0,0.0528166819433877,0.145746445657688
